Date,Station,Survey_Type,Trail_Walked,Segment,Surveyors,Survey_Start_Time,Survey_End_Time,Gross_ID,Animal_ID,Family,Species,Common_Name,Time_Found,GPS_Coordinates,Observor,Temperature_at_Time_of_Detection,Humidity_at_Time_of_Detection,Distance_From_Trail_m,Height_of_Individual,Habitat_Type,Time_Window_of_Last_Rain_Event_h,Weather,Wind,Diet_Type,Primary_Diet_Component,Size,Notes,,
7/5/25,YRS,Night,Coca-Ceiba-Peru-Tiputini-Peru,PERU-02,"O,J,JP",8:26 PM,11:30 PM,Salamander,SL57,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,9:58 PM,,Juan Pablo,73.2,94.9,2.5,U,Terrafirme,42,clear,no wind,,,,,,
7/5/25,YRS,Night,Coca-Ceiba-Peru-Tiputini-Peru,PERU-02,"O,J,JP",8:26 PM,11:30 PM,Frog,FG525,Hylidae,Boana spp.,Gladiator Treefrogs,10:00 PM,S 00º40.5659' W 076º23.5013',Jacob,73.1,95.2,0.1,U,Terrafirme,42,clear,no wind,,,,,,
7/5/25,YRS,Night,Coca-Ceiba-Peru-Tiputini-Peru,PERU-02,"O,J,JP",8:26 PM,11:30 PM,Lizard,LZ139,Gymnophthalmidae,Loxopholis parietalis,Common Root Teju,10:15 PM,,Jacob,73.3,94,2,G,Terrafirme,42,clear,no wind,,,,,,
7/5/25,YRS,Night,Coca-Ceiba-Peru-Tiputini-Peru,PERU-02,"O,J,JP",8:26 PM,11:30 PM,Frog,FG526,Hylidae,Unknown,Tree Frogs and Allies,10:26 PM,S 00º40.5654' W 076º23.3183',Owen,72.6,93.9,2.8,U,Varzea,42,clear,no wind,,,,,,
7/5/25,YRS,Night,Coca-Ceiba-Peru-Tiputini-Peru,PERU-02,"O,J,JP",8:26 PM,11:30 PM,Frog,FG527,"weird ground frog in valley, looked like big head x treefrog",,,10:29 PM,S 00º40.5593' W 076º23.3110',Owen,72.6,93.9,1.9,G,Varzea,42,clear,no wind,,,,,,
7/5/25,YRS,Night,Coca-Ceiba-Peru-Tiputini-Peru,PERU-02,"O,J,JP",8:26 PM,11:30 PM,Frog,FG528,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,10:32 PM,S 00º40.5392' W 076º23.2913',Owen,72.6,92.5,0,G,Terrafirme,42,clear,no wind,,,,,,
7/5/25,YRS,Night,Coca-Ceiba-Peru-Tiputini-Peru,PERU-03,"O,J,JP",8:26 PM,11:30 PM,Frog,FG529,Hylidae,Osteocephalus cannatellai,Cannatella's Spiny-backed Frog,10:35 PM,S 00º40.5114' W 076º23.3029',Jacob,72.5,94.6,7,U,Terrafirme,42,clear,no wind,,,,,,
7/5/25,YRS,Night,Coca-Ceiba-Peru-Tiputini-Peru,PERU-03,"O,J,JP",8:26 PM,11:30 PM,Frog,FG530,Hylidae,Osteocephalus taurinus,Manaus Spiny-backed Treefrog,10:36 PM,S 00º40.4991' W 076º23.2996',Owen,72.5,94.6,7.9,U,Terrafirme,42,clear,no wind,,,,,,
7/5/25,YRS,Night,Coca-Ceiba-Peru-Tiputini-Peru,PERU-03,"O,J,JP",8:26 PM,11:30 PM,Lizard,LZ140,Hoplocercidae,Enyalioides laticeps,Broad-headed Wood Lizard,10:44 PM,,Owen,73.3,94,0.6,U,Terrafirme,42,clear,no wind,,,,,,
7/5/25,YRS,Night,Coca-Ceiba-Peru-Tiputini-Peru,PERU-03,"O,J,JP",8:26 PM,11:30 PM,Frog,FG531,Bufonidae,Rhinella margaritifera,South American Common Toad,10:46 PM,S 00º40.4553' W 076º23.2661',Juan Pablo,73.2,94.4,0.1,U,Varzea,42,clear,no wind,,,,,,
7/5/25,YRS,Night,Coca-Ceiba-Peru-Tiputini-Peru,PERU-04,"O,J,JP",8:26 PM,11:30 PM,Frog,FG532,Hylidae,Osteocephalus cannatellai,Cannatella's Spiny-backed Frog,11:09 PM,S 00º40.4656' W 076º23.2103',Owen,74.9,88.7,2.8,U,Terrafirme,42,clear,no wind,,,,,,
7/5/25,YRS,Night,Coca-Ceiba-Peru-Tiputini-Peru,PERU-04,"O,J,JP",8:26 PM,11:30 PM,Frog,FG533,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,11:11 PM,S 00º40.4804' W 076º23.2037',Juan Pablo,73.5,91.2,0.5,U,Terrafirme,42,clear,no wind,,,,,,
7/5/25,YRS,Night,Coca-Ceiba-Peru-Tiputini-Peru,PERU-05,"O,J,JP",8:26 PM,11:30 PM,Frog,FG534,Hylidae,Scinax garbei,Eirunepe Snouted Tree Frog,11:18 PM,S 00º40.5284' W 076º23.1965',Owen,73.1,93.2,0.9,G,Terrafirme,42,clear,no wind,,,,,,
7/5/25,YRS,Night,Coca-Ceiba-Peru-Tiputini-Peru,PERU-05,"O,J,JP",8:26 PM,11:30 PM,Frog,FG535,Dendrobatidae,Ameerega hahneli,Pale-striped Poison Frog,11:25 PM,S 00º40.6015' W 076º23.1791',Jacob,72,94.7,0.2,G,Varzea,42,clear,no wind,,,,,,
7/6/25,YRS,Night,Chorongo-Kinkajou-Napo-Tucan-Garza-Napo,TORR-01,"O,J,JP",8:13 PM,10:38 PM,Frog,FG536,Hylidae,Osteocephalus spp.,Broad-headed Treefrogs,8:16 PM,S 00º40.7434' W 076º24.3791',Juan Pablo,75,96.6,2.8,U,Terrafirme,66,partly cloudy,no wind,,,,,,
7/6/25,YRS,Night,Chorongo-Kinkajou-Napo-Tucan-Garza-Napo,TORR-01,"O,J,JP",8:13 PM,10:38 PM,Lizard,LZ141,Gymnophthalmidae,Loxopholis parietalis,Common Root Teju,8:47 PM,,Juan Pablo,74.1,95.4,0.3,G,Terrafirme,66,partly cloudy,no wind,,,,,,
7/6/25,YRS,Night,Chorongo-Kinkajou-Napo-Tucan-Garza-Napo,TORR-01,"O,J,JP",8:13 PM,10:38 PM,Frog,FG537,Craugastoridae,Pristimantis kichwarum,Jatun Sacha Rain Frog,9:03 PM,S 00º40.4119' W 076º24.4403',Owen,74.2,94.9,1.3,U,Terrafirme,66,partly cloudy,no wind,,,,,,
7/6/25,YRS,Night,Chorongo-Kinkajou-Napo-Tucan-Garza-Napo,TORR-01,"O,J,JP",8:13 PM,10:38 PM,Frog,FG538,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,9:03 PM,S 00º40.4122' W 076º24.4400',Owen,74.2,94.9,1.9,G,Terrafirme,66,partly cloudy,no wind,,,,,,
7/6/25,YRS,Night,Chorongo-Kinkajou-Napo-Tucan-Garza-Napo,TORR-01,"O,J,JP",8:13 PM,10:38 PM,Frog,FG539,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,9:07 PM,S 00º40.4066' W 076º24.4381',Juan Pablo,74.2,94.9,3,G,Terrafirme,66,partly cloudy,no wind,,,,,,
7/6/25,YRS,Night,Chorongo-Kinkajou-Napo-Tucan-Garza-Napo,TORR-01,"O,J,JP",8:13 PM,10:38 PM,Frog,FG540,Dendrobatidae,Ranitomeya ventrimaculata,Reticulated Poison Frog,9:13 PM,S 00º40.3848' W 076º24.3821',Juan Pablo,74.4,96.2,0.3,U,Terrafirme,66,partly cloudy,no wind,,,,,,
7/6/25,YRS,Night,Chorongo-Kinkajou-Napo-Tucan-Garza-Napo,TORR-01,"O,J,JP",8:13 PM,10:38 PM,Frog,FG541,Hylidae,weird treefrog,,9:53 PM,S 00º40.2380' W 076º24.1102',Jacob,74.4,95.7,1.5,U,Terrafirme,66,partly cloudy,no wind,,,,,,
7/6/25,YRS,Night,Chorongo-Kinkajou-Napo-Tucan-Garza-Napo,TORR-01,"O,J,JP",8:13 PM,10:38 PM,Salamander,SL58,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,10:21 PM,,Juan Pablo,74.8,95,1,U,Terrafirme,66,partly cloudy,no wind,,,,,,
7/6/25,YRS,Night,Chorongo-Kinkajou-Napo-Tucan-Garza-Napo,TORR-01,"O,J,JP",8:13 PM,10:38 PM,Frog,FG542,Bufonidae,Rhinella margaritifera,South American Common Toad,10:24 PM,S 00º40.1991' W 076º24.1610',Juan Pablo,75.1,95.5,0.8,U,Terrafirme,66,partly cloudy,no wind,,,,,,
7/6/25,YRS,Night,Chorongo-Kinkajou-Napo-Tucan-Garza-Napo,TORR-01,"O,J,JP",8:13 PM,10:38 PM,Frog,FG543,Hylidae,Osteocephalus taurinus,Manaus Spiny-backed Treefrog,10:24 PM,S 00º40.1983' W 076º24.1595',Owen,75.1,95.5,4.3,U,Terrafirme,66,partly cloudy,no wind,,,,,,
7/6/25,YRS,Night,Chorongo-Kinkajou-Napo-Tucan-Garza-Napo,TORR-01,"O,J,JP",8:13 PM,10:38 PM,Frog,FG544,Leptodactylidae,Engystomops petersi,Painted Forest Toadlet,10:37 PM,S 00º40.1630' W 076º24.0838',Jacob,74.7,94.9,0.7,G,Varzea,66,partly cloudy,no wind,,,,,,
7/7/25,YRS,Night,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,TORR-01,"O,J,JP",8:26 PM,11:02 PM,Frog,FG545,Bufonidae,Rhinella margaritifera,South American Common Toad,8:43 PM,S 00º40.8067' W 076º23.0833',Jacob,75.2,95.4,0.9,U,Terrafirme,6,cloudy,felt on face,,,,,,
7/7/25,YRS,Night,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,TORR-01,"O,J,JP",8:26 PM,11:02 PM,Salamander,SL59,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,8:52 PM,,Juan Pablo,73.7,93.3,0.7,U,Terrafirme,6,cloudy,felt on face,,,,,,
7/7/25,YRS,Night,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,TORR-01,"O,J,JP",8:26 PM,11:02 PM,Salamander,SL60,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,8:53 PM,,Jacob,73.7,93.3,2.8,U,Terrafirme,6,cloudy,felt on face,,,,,,
7/7/25,YRS,Night,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,TORR-01,"O,J,JP",8:26 PM,11:02 PM,Frog,FG546,Dendrobatidae,Ranitomeya ventrimaculata,Reticulated Poison Frog,8:56 PM,S 00º40.8486' W 076º23.1654',Juan Pablo,74.1,97.1,0.6,U,Terrafirme,6,cloudy,felt on face,,,,,,
7/7/25,YRS,Night,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,TORR-01,"O,J,JP",8:26 PM,11:02 PM,Frog,FG547,Dendrobatidae,Ranitomeya ventrimaculata,Reticulated Poison Frog,8:57 PM,S 00º40.8460' W 076º23.1634',Owen,74.1,97.1,0.4,U,Terrafirme,6,cloudy,felt on face,,,,,,
7/7/25,YRS,Night,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,TORR-01,"O,J,JP",8:26 PM,11:02 PM,Lizard,LZ142,Sphaerodactylidae,Gonatodes concinnatus,O'Shaughnessy's Gecko,9:02 PM,,Juan Pablo,74.2,96.1,2.3,U,Terrafirme,6,cloudy,felt on face,,,,,,
7/7/25,YRS,Night,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,TORR-01,"O,J,JP",8:26 PM,11:02 PM,Frog,FG548,Hylidae,Osteocephalus cannatellai,Cannatella's Spiny-backed Frog,9:07 PM,S 00º40.8152' W 076º23.2421',Jacob,73.3,97.3,5.6,U,Terrafirme,6,cloudy,felt on face,,,,,,
7/7/25,YRS,Night,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,TORR-01,"O,J,JP",8:26 PM,11:02 PM,Frog,FG549,Hylidae,Osteocephalus cannatellai,Cannatella's Spiny-backed Frog,9:07 PM,S 00º40.8182' W 076º23.2427',Jacob,73.3,97.3,5.6,U,Terrafirme,6,cloudy,felt on face,,,,,,
7/7/25,YRS,Night,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,TORR-01,"O,J,JP",8:26 PM,11:02 PM,Salamander,SL61,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,9:16 PM,,Jacob,75.7,93.7,2.2,U,Terrafirme,6,cloudy,felt on face,,,,,,
7/7/25,YRS,Night,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,TORR-01,"O,J,JP",8:26 PM,11:02 PM,Frog,FG550,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,9:17 PM,S 00º40.8212' W 076º23.3011',Jacob,73.6,97.5,1.6,U,Terrafirme,6,cloudy,felt on face,,,,,,
7/7/25,YRS,Night,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,TORR-01,"O,J,JP",8:26 PM,11:02 PM,Frog,FG551,Hylidae,Osteocephalus spp.,Broad-headed Treefrogs,9:17 PM,S 00º40.8250' W 076º23.3033',Owen,73.6,97.5,1.4,U,Terrafirme,6,cloudy,felt on face,,,,,,
7/7/25,YRS,Night,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,TORR-01,"O,J,JP",8:26 PM,11:02 PM,Salamander,SL62,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,9:19 PM,,Owen,73.6,97.5,0.8,U,Terrafirme,6,cloudy,felt on face,,,,,,
7/7/25,YRS,Night,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,TORR-01,"O,J,JP",8:26 PM,11:02 PM,Salamander,SL63,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,9:21 PM,,Juan Pablo,73.5,96.7,1,U,Terrafirme,6,cloudy,felt on face,,,,,,
7/7/25,YRS,Night,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,TORR-01,"O,J,JP",8:26 PM,11:02 PM,Salamander,SL64,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,9:23 PM,,Jacob,73.4,97,0.5,U,Terrafirme,6,cloudy,felt on face,,,,,,
7/7/25,YRS,Night,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,TORR-01,"O,J,JP",8:26 PM,11:02 PM,Salamander,SL65,Plethodontidae,Bolitoglossa peruviana,Peruvian Climbing Salamander,9:23 PM,,Jacob,73.4,97,1,U,Terrafirme,6,cloudy,felt on face,,,,,,
7/7/25,YRS,Night,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,FPPE-03,"O,J,JP",8:26 PM,11:02 PM,Salamander,SL66,Plethodontidae,Bolitoglossa peruviana,Peruvian Climbing Salamander,9:41 PM,,Jacob,75.2,94.4,1.8,U,Terrafirme,6,cloudy,felt on face,,,,,,
7/7/25,YRS,Night,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,FPPE-03,"O,J,JP",8:26 PM,11:02 PM,Salamander,SL67,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,9:43 PM,,Owen,75.2,94.4,0,U,Terrafirme,6,cloudy,felt on face,,,,,,
7/7/25,YRS,Night,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,FPIN-01,"O,J,JP",8:26 PM,11:02 PM,Frog,FG552,Craugastoridae,Pristimantis kichwarum,Jatun Sacha Rain Frog,9:51 PM,S 00º40.9166' W 076º23.7907',Juan Pablo,74.8,94.5,0.8,U,Terrafirme,6,cloudy,felt on face,,,,,,
7/7/25,YRS,Night,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,FPIN-01,"O,J,JP",8:26 PM,11:02 PM,Lizard,LZ143,Alopoglossidae,Alopoglossus atriventris,Keel-bellied Shade Lizard,10:00 PM,,Jacob,74.1,97,1.3,G,Varzea,6,cloudy,felt on face,,,,,,
7/7/25,YRS,Night,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,FPIN-01,"O,J,JP",8:26 PM,11:02 PM,Salamander,SL68,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,10:07 PM,,Owen,76.6,93.5,2.6,U,Varzea,6,cloudy,felt on face,,,,,,
7/7/25,YRS,Night,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,FPIN-01,"O,J,JP",8:26 PM,11:02 PM,Frog,FG553,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,10:40 PM,S 00º40.8710' W 076º24.1388',Juan Pablo,74.2,97.2,1.6,U,Terrafirme,6,cloudy,felt on face,,,,,,
7/7/25,YRS,Night,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,FPPE-05,"O,J,JP",8:26 PM,11:02 PM,Salamander,SL69,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,10:47 PM,,Juan Pablo,75.4,97.5,1.2,U,Terrafirme,6,cloudy,felt on face,,,,,,
7/7/25,YRS,Night,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,FPPE-01,"O,J,JP",8:26 PM,11:02 PM,Salamander,SL70,Plethodontidae,Bolitoglossa peruviana,Peruvian Climbing Salamander,10:58 PM,,Owen,75.4,94.3,0.1,U,Terrafirme,6,cloudy,felt on face,,,,,,
7/8/25,YRS,Afternoon,Coca-Ceiba-Peru-Renacuajo-Peru,COCA-01,"J,JP",2:32 PM,4:40 PM,Frog,FG554,Bufonidae,Rhinella margaritifera,South American Common Toad,2:33 PM,S 00º40.5277' W 076º23.7944',Juan Pablo,77.8,89.7,1.5,G,Terrafirme,24,cloudy,no wind,,,,,,
7/8/25,YRS,Afternoon,Coca-Ceiba-Peru-Renacuajo-Peru,COCA-01,"J,JP",2:32 PM,4:40 PM,Frog,FG555,Bufonidae,Rhinella margaritifera,South American Common Toad,2:35 PM,S 00º40.5320' W 076º23.8030',Juan Pablo,77.8,89.7,0.7,G,Terrafirme,24,cloudy,no wind,,,,,,
7/8/25,YRS,Afternoon,Coca-Ceiba-Peru-Renacuajo-Peru,COCA-01,"J,JP",2:32 PM,4:40 PM,Frog,FG556,Aromobatidae,Allobates femoralis,Spotted-thighed Poison Frog,2:38 PM,S 00º40.5506' W 076º23.7979',Jacob,76.4,93.4,0.7,G,Terrafirme,24,cloudy,no wind,,,,,,
7/8/25,YRS,Afternoon,Coca-Ceiba-Peru-Renacuajo-Peru,COCA-01,"J,JP",2:32 PM,4:40 PM,Frog,FG557,Bufonidae,Rhinella margaritifera,South American Common Toad,2:44 PM,S 00º40.5971' W 076º23.7949',Jacob,75.9,93.6,0.6,G,Terrafirme,24,cloudy,no wind,,,,,,
7/8/25,YRS,Afternoon,Coca-Ceiba-Peru-Renacuajo-Peru,COCA-01,"J,JP",2:32 PM,4:40 PM,Frog,FG558,Bufonidae,Rhinella margaritifera,South American Common Toad,2:47 PM,S 00º40.6246' W 076º23.7854',Juan Pablo,75.7,95.4,1,G,Terrafirme,24,cloudy,no wind,,,,,,
7/8/25,YRS,Afternoon,Coca-Ceiba-Peru-Renacuajo-Peru,COCA-01,"J,JP",2:32 PM,4:40 PM,Frog,FG559,Bufonidae,Rhinella margaritifera,South American Common Toad,2:50 PM,S 00º40.6408' W 076º23.7842',Juan Pablo,75.6,95.5,0.2,G,Terrafirme,24,cloudy,no wind,,,,,,
7/8/25,YRS,Afternoon,Coca-Ceiba-Peru-Renacuajo-Peru,CEIB-02,"J,JP",2:32 PM,4:40 PM,Frog,FG560,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,3:20 PM,S 00º40.6715' W 076º23.6228',Juan Pablo,75.5,95.8,1.5,G,Terrafirme,24,cloudy,no wind,,,,,,
7/8/25,YRS,Afternoon,Coca-Ceiba-Peru-Renacuajo-Peru,PERU-01,"J,JP",2:32 PM,4:40 PM,Lizard,LZ144,Anolidae,Anolis scypheus,Yellow-tongued Anole,3:24 PM,,Juan Pablo,76,92.2,1.5,G,Terrafirme,24,cloudy,no wind,,,,,,
7/8/25,YRS,Afternoon,Coca-Ceiba-Peru-Renacuajo-Peru,RENA-01,"J,JP",2:32 PM,4:40 PM,Frog,FG561,Craugastoridae,Pristimantis conspicillatus,Chirping Robber Frog,3:38 PM,S 00º40.5982' W 076º23.5553',Jacob,76.5,95.7,1,G,Terrafirme,24,cloudy,no wind,,,,,,
7/8/25,YRS,Afternoon,Coca-Ceiba-Peru-Renacuajo-Peru,RENA-01,"J,JP",2:32 PM,4:40 PM,Frog,FG562,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,3:41 PM,S 00º40.5917' W 076º23.5550',Jacob,76.5,95.7,1,G,Terrafirme,24,cloudy,no wind,,,,,,
7/8/25,YRS,Afternoon,Coca-Ceiba-Peru-Renacuajo-Peru,RENA-01,"J,JP",2:32 PM,4:40 PM,Lizard,LZ145,Gymnophthalmidae,Loxopholis parietalis,Common Root Teju,3:51 PM,,Jacob,77,96.5,2,G,Terrafirme,24,cloudy,no wind,,,,,,
7/8/25,YRS,Afternoon,Coca-Ceiba-Peru-Renacuajo-Peru,PERU-02,"J,JP",2:32 PM,4:40 PM,Lizard,LZ146,Alopoglossidae,Alopoglossus atriventris,Keel-bellied Shade Lizard,4:14 PM,,Juan Pablo,76.8,89.9,2.5,G,Terrafirme,24,cloudy,no wind,,,,,,
7/8/25,YRS,Night,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,PANT-01,"O,J,JP",8:18 PM,10:59 PM,Frog,FG564,Craugastoridae,Pristimantis kichwarum,Jatun Sacha Rain Frog,8:20 PM,S 00º40.6835' W 076º23.9634',Jacob,75.5,96.8,0,U,Varzea,30,cloudy,no wind,,,,,,
7/8/25,YRS,Night,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,PANT-01,"O,J,JP",8:18 PM,10:59 PM,Frog,FG565,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,8:28 PM,S 00º40.6584' W 076º23.9791',Jacob,76.6,89.7,0.5,U,Varzea,30,cloudy,no wind,,,,,,
7/8/25,YRS,Night,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,PANT-01,"O,J,JP",8:18 PM,10:59 PM,Salamander,SL71,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,8:28 PM,,Juan Pablo,76.6,89.7,0.1,U,Varzea,30,cloudy,no wind,,,,,,
7/8/25,YRS,Night,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,NAPO-02,"O,J,JP",8:18 PM,10:59 PM,Frog,FG566,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,8:48 PM,S 00º40.6338' W 076º24.0853',Owen,75.1,96.1,6.8,U,Varzea,30,cloudy,no wind,,,,,,
7/8/25,YRS,Night,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,NAPO-02,"O,J,JP",8:18 PM,10:59 PM,Frog,FG567,Bufonidae,Rhinella margaritifera,South American Common Toad,8:53 PM,S 00º40.6193' W 076º24.1030',Jacob,75.1,96.5,1.7,U,Terrafirme,30,cloudy,no wind,,,,,,
7/8/25,YRS,Night,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,NAPO-02,"O,J,JP",8:18 PM,10:59 PM,Frog,FG568,Hylidae,Osteocephalus spp.,Broad-headed Treefrogs,8:59 PM,S 00º40.5715' W 076º24.1061',Owen,75,96.9,2.9,U,Terrafirme,30,cloudy,no wind,,,,,,
7/8/25,YRS,Night,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,NAPO-02,"O,J,JP",8:18 PM,10:59 PM,Frog,FG569,Hylidae,Boana spp.,Gladiator Treefrogs,9:11 PM,S 00º40.4800' W 076º24.0909',Owen,75.6,94.6,1.9,U,Terrafirme,30,cloudy,no wind,,,,,,
7/8/25,YRS,Night,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,NAPO-03,"O,J,JP",8:18 PM,10:59 PM,Frog,FG570,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,9:16 PM,S 00º40.4507' W 076º24.0944',Jacob,74.4,97.4,0.6,G,Terrafirme,30,cloudy,no wind,,,,,,
7/8/25,YRS,Night,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,NAPO-03,"O,J,JP",8:18 PM,10:59 PM,Frog,FG571,Dendrobatidae,Ameerega hahneli,Pale-striped Poison Frog,9:19 PM,S 00º40.4338' W 076º24.1193',Owen,75,97.2,0.4,G,Terrafirme,30,cloudy,no wind,,,,,,
7/8/25,YRS,Night,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,NAPO-03,"O,J,JP",8:18 PM,10:59 PM,Frog,FG572,Bufonidae,Rhinella margaritifera,South American Common Toad,9:21 PM,S 00º40.4227' W 076º24.1233',Owen,75,97.2,1.9,U,Terrafirme,30,cloudy,no wind,,,,,,
7/8/25,YRS,Night,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,TINA-02,"O,J,JP",8:18 PM,10:59 PM,Frog,FG573,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,9:50 PM,S 00º40.6404' W 076º24.0939',Owen,74.1,91,5.4,U,Terrafirme,30,cloudy,no wind,,,,,,
7/8/25,YRS,Night,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,BOTA-02,"O,J,JP",8:18 PM,10:59 PM,Frog,FG574,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,10:30 PM,S 00º40.5202' W 076º23.8829',Jacob,74.9,96,1,U,Terrafirme,30,cloudy,no wind,,,,,,
7/8/25,YRS,Night,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,BOTA-02,"O,J,JP",8:18 PM,10:59 PM,Frog,FG575,Bufonidae,Rhinella margaritifera,South American Common Toad,10:30 PM,S 00º40.5226' W 076º23.8834',Juan Pablo,74.9,96,3.5,U,Terrafirme,30,cloudy,no wind,,,,,,
7/8/25,YRS,Night,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,GRFI-01,"O,J,JP",8:18 PM,10:59 PM,Lizard,LZ147,Anolidae,Anolis scypheus,Yellow-tongued Anole,10:47 PM,,Owen,74.4,97.2,0.5,U,Terrafirme,30,cloudy,no wind,,,,,,
7/8/25,YRS,Night,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,GRFI-01,"O,J,JP",8:18 PM,10:59 PM,Salamander,SL72,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,10:49 PM,,Jacob,74.4,97.2,0.4,U,Terrafirme,30,cloudy,no wind,,,,,,
7/11/25,YRS,Night,Gawape-Chorongo-Kinkajou,GAWA-01,"O,J,JP",8:14 PM,10:40 PM,Frog,FG576,Leptodactylidae,Adenomera andreae,Cocha Chirping Frog,8:15 PM,S 00º40.4085' W 076º23.9335',Owen,72.6,94.6,0.3,G,Varzea,12,cloudy,no wind,,,,,,
7/11/25,YRS,Night,Gawape-Chorongo-Kinkajou,GAWA-01,"O,J,JP",8:14 PM,10:40 PM,Frog,FG577,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,8:19 PM,S 00º40.3760' W 076º23.9379',Jacob,72.1,95.2,7.5,U,Varzea,12,cloudy,no wind,,,,,,
7/11/25,YRS,Night,Gawape-Chorongo-Kinkajou,GAWA-01,"O,J,JP",8:14 PM,10:40 PM,Frog,FG578,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,8:24 PM,S 00º40.3319' W 076º23.9344',Owen,72.3,95.1,0.2,G,Varzea,12,cloudy,no wind,,,,,,
