Station,Start_Date,End_Date,Start_Date_Start_Time,End_Date_End_Time,Survey_Type,Gross_ID,Common_Name,Tadpole_phase,Family,Genus,Species,Segment,Seg_dist_m,Parent_Trail_LongName,Height_of_Individual,Habitat_Type,Diurnal_Nocturnal
TBS,6/20/2025,6/20/2025,6/20/2025 20:23,6/20/2025 23:07,Night,Frog,White-lined Leaf Frog,Yes,Hylidae,Phyllomedusa,vaillantii,PUMA-02,388,Guacamayo-Puma-Harpia-Chorongo,U,Terrafirme,Nocturnal
TBS,6/23/2024,6/23/2024,6/23/2024 20:00,6/23/2024 22:36,Night,Frog,White-lined Leaf Frog,Yes,Hylidae,Phyllomedusa,vaillantii,MUPO-01,410,Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo,U,Varzea,Nocturnal
TBS,6/23/2024,6/23/2024,6/23/2024 20:00,6/23/2024 22:36,Night,Frog,White-lined Leaf Frog,Yes,Hylidae,Phyllomedusa,vaillantii,MUPO-01,410,Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo,U,Varzea,Nocturnal
TBS,6/23/2024,6/23/2024,6/23/2024 20:00,6/23/2024 22:36,Night,Frog,White-lined Leaf Frog,Yes,Hylidae,Phyllomedusa,vaillantii,MUPO-01,410,Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo,U,Varzea,Nocturnal
TBS,6/23/2024,6/23/2024,6/23/2024 20:00,6/23/2024 22:36,Night,Frog,White-lined Leaf Frog,Yes,Hylidae,Phyllomedusa,vaillantii,MUPO-01,410,Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo,U,Varzea,Nocturnal
TBS,6/23/2024,6/23/2024,6/23/2024 20:00,6/23/2024 22:36,Night,Frog,White-lined Leaf Frog,Yes,Hylidae,Phyllomedusa,vaillantii,MUPO-01,410,Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo,U,Varzea,Nocturnal
TBS,6/23/2024,6/23/2024,6/23/2024 20:00,6/23/2024 22:36,Night,Frog,White-lined Leaf Frog,Yes,Hylidae,Phyllomedusa,vaillantii,MUPO-01,410,Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo,U,Varzea,Nocturnal
YRS,6/29/2024,6/29/2024,6/29/2024 20:04,6/29/2024 23:19,Night,Frog,White-lined Leaf Frog,Yes,Hylidae,Phyllomedusa,vaillantii,YCHO-02,691,Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza,G,Terrafirme,Nocturnal
TBS,7/11/2024,7/11/2024,7/11/2024 20:08,7/11/2024 22:57,Night,Frog,White-lined Leaf Frog,Yes,Hylidae,Phyllomedusa,vaillantii,PUMA-02,388,Guacamayo-Puma-Harpia-Chorongo-Guacamayo,U,Terrafirme,Nocturnal
TBS,7/20/2024,7/20/2024,7/20/2024 20:06,7/20/2024 23:51,Night,Frog,White-lined Leaf Frog,Yes,Hylidae,Phyllomedusa,vaillantii,PUPL-04,411,Puma-Puma Plot,U,Varzea,Nocturnal
YRS,7/31/2024,7/31/2024,7/31/2024 20:38,7/31/2024 23:53,Night,Frog,White-lined Leaf Frog,Yes,Hylidae,Phyllomedusa,vaillantii,TORR-01,900,Torre-Forest Plot North Edge-Forest Plot Interior,U,Terrafirme,Nocturnal
YRS,6/9/2025,6/9/2025,6/9/2025 20:15,6/9/2025 23:03,Night,Frog,Suriname Toad,No,Pipidae,Pipa,pipa,TINA-01,65,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,G,Varzea,Nocturnal
YRS,6/27/2024,6/27/2024,6/27/2024 20:07,6/27/2024 23:04,Night,Frog,Amazon Rain Frog,No,Craugastoridae,Pristimantis,altamazonicus,NAPO-04,220,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,G,Varzea,Nocturnal
YRS,7/6/2024,7/6/2024,7/6/2024 20:29,7/6/2024 23:28,Night,Frog,Amazon Rain Frog,No,Craugastoridae,Pristimantis,altamazonicus,FPPE-02,2520,Forest Plot Perimeter,U,Varzea,Nocturnal
TBS,7/17/2024,7/17/2024,7/17/2024 20:14,7/17/2024 23:22,Night,Frog,Amazon Rain Frog,No,Craugastoridae,Pristimantis,altamazonicus,PUPL-01,270,Puma-Puma Plot,U,Terrafirme,Nocturnal
TBS,7/18/2024,7/18/2024,7/18/2024 20:00,7/18/2024 22:50,Night,Frog,Amazon Rain Frog,No,Craugastoridae,Pristimantis,altamazonicus,HAPL-01,2220,Harpia Plot-Harpia-Matapalo,G,Varzea,Nocturnal
TBS,7/20/2024,7/20/2024,7/20/2024 20:06,7/20/2024 23:51,Night,Frog,Amazon Rain Frog,No,Craugastoridae,Pristimantis,altamazonicus,PUPL-06,139,Puma-Puma Plot,G,Varzea,Nocturnal
YRS,7/23/2024,7/23/2024,7/23/2024 20:09,7/23/2024 22:46,Night,Frog,Amazon Rain Frog,No,Craugastoridae,Pristimantis,altamazonicus,BOTA-03,250,Tinamou-Napo-Pantano-Botanico-Gran Ficus,U,Terrafirme,Nocturnal
YRS,7/26/2024,7/26/2024,7/26/2024 20:02,7/26/2024 22:54,Night,Frog,Amazon Rain Frog,No,Craugastoridae,Pristimantis,altamazonicus,GAWA-02,650,Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape,G,Varzea,Nocturnal
TBS,6/23/2025,6/23/2025,6/23/2025 14:52,6/23/2025 17:22,Afternoon,Frog,Chirping Robber Frog,No,Craugastoridae,Pristimantis,conspicillatus,HARP-05,740,Harpia-Mata Mata,U,Terrafirme,Nocturnal
YRS,7/8/2025,7/8/2025,7/8/2025 14:32,7/8/2025 16:40,Afternoon,Frog,Chirping Robber Frog,No,Craugastoridae,Pristimantis,conspicillatus,RENA-01,272,Coca-Ceiba-Peru-Renacuajo-Peru,G,Terrafirme,Nocturnal
TBS,6/22/2024,6/22/2024,6/22/2024 20:06,6/22/2024 22:29,Night,Frog,Chirping Robber Frog,No,Craugastoridae,Pristimantis,conspicillatus,LAGO-01,719,Anaconda-Lago,G,Varzea,Nocturnal
TBS,6/23/2024,6/23/2024,6/23/2024 20:00,6/23/2024 22:36,Night,Frog,Chirping Robber Frog,No,Craugastoridae,Pristimantis,conspicillatus,MUPO-01,410,Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo,G,Varzea,Nocturnal
YRS,7/3/2024,7/3/2024,7/3/2024 20:11,7/3/2024 23:07,Night,Frog,Chirping Robber Frog,No,Craugastoridae,Pristimantis,conspicillatus,CEIB-01,490,Ceiba-Peru,G,Varzea,Nocturnal
YRS,7/6/2024,7/6/2024,7/6/2024 20:29,7/6/2024 23:28,Night,Frog,Chirping Robber Frog,No,Craugastoridae,Pristimantis,conspicillatus,FPPE-02,2520,Forest Plot Perimeter,U,Terrafirme,Nocturnal
TBS,7/10/2024,7/10/2024,7/10/2024 20:07,7/10/2024 22:58,Night,Frog,Chirping Robber Frog,No,Craugastoridae,Pristimantis,conspicillatus,DANT-01,591,Guacamayo-Danta-Lago,U,Varzea,Nocturnal
YRS,7/28/2024,7/28/2024,7/28/2024 20:27,7/28/2024 23:31,Night,Frog,Chirping Robber Frog,No,Craugastoridae,Pristimantis,conspicillatus,PERU-05,301,Peru-Ceiba,U,Terrafirme,Nocturnal
YRS,7/29/2024,7/29/2024,7/29/2024 20:20,7/29/2024 22:48,Night,Frog,Chirping Robber Frog,No,Craugastoridae,Pristimantis,conspicillatus,NAPO-04,220,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,U,Varzea,Nocturnal
YRS,6/29/2024,6/29/2024,6/29/2024 20:04,6/29/2024 23:19,Night,Frog,Diadem Rain Frog,No,Craugastoridae,Pristimantis,diadematus,GAWA-03,692,Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza,G,Varzea,Nocturnal
YRS,6/29/2024,6/29/2024,6/29/2024 20:04,6/29/2024 23:19,Night,Frog,Diadem Rain Frog,No,Craugastoridae,Pristimantis,diadematus,GAWA-03,692,Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza,G,Varzea,Nocturnal
YRS,6/9/2025,6/9/2025,6/9/2025 20:15,6/9/2025 23:03,Night,Frog,Jatun Sacha Rain Frog,No,Craugastoridae,Pristimantis,kichwarum,KINK-01,321,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,U,Terrafirme,Nocturnal
TBS,6/20/2025,6/20/2025,6/20/2025 20:23,6/20/2025 23:07,Night,Frog,Jatun Sacha Rain Frog,No,Craugastoridae,Pristimantis,kichwarum,GUAC-01,230,Guacamayo-Puma-Harpia-Chorongo,G,Terrafirme,Nocturnal
TBS,6/20/2025,6/20/2025,6/20/2025 20:23,6/20/2025 23:07,Night,Frog,Jatun Sacha Rain Frog,No,Craugastoridae,Pristimantis,kichwarum,PUMA-01,750,Guacamayo-Puma-Harpia-Chorongo,U,Terrafirme,Nocturnal
TBS,6/20/2025,6/20/2025,6/20/2025 20:23,6/20/2025 23:07,Night,Frog,Jatun Sacha Rain Frog,No,Craugastoridae,Pristimantis,kichwarum,PUMA-02,388,Guacamayo-Puma-Harpia-Chorongo,U,Terrafirme,Nocturnal
TBS,6/21/2025,6/21/2025,6/21/2025 20:43,6/21/2025 23:53,Night,Frog,Jatun Sacha Rain Frog,No,Craugastoridae,Pristimantis,kichwarum,PARA-01,3522,Parahuaco,U,Varzea,Nocturnal
TBS,6/21/2025,6/21/2025,6/21/2025 20:43,6/21/2025 23:53,Night,Frog,Jatun Sacha Rain Frog,No,Craugastoridae,Pristimantis,kichwarum,PARA-01,3522,Parahuaco,U,Varzea,Nocturnal
TBS,6/23/2025,6/23/2025,6/23/2025 20:12,6/23/2025 23:04,Night,Frog,Jatun Sacha Rain Frog,No,Craugastoridae,Pristimantis,kichwarum,PUPL-08,139,Puma-Puma Plot,U,Varzea,Nocturnal
TBS,6/28/2025,6/28/2025,6/28/2025 20:17,6/28/2025 22:36,Night,Frog,Jatun Sacha Rain Frog,No,Craugastoridae,Pristimantis,kichwarum,GUAC-03,279,Guacamayo-Puma-Harpia-Chorongo,U,Terrafirme,Nocturnal
YRS,7/6/2025,7/6/2025,7/6/2025 20:13,7/6/2025 22:38,Night,Frog,Jatun Sacha Rain Frog,No,Craugastoridae,Pristimantis,kichwarum,TORR-01,900,Chorongo-Kinkajou-Napo-Tucan-Garza-Napo,U,Terrafirme,Nocturnal
YRS,7/7/2025,7/7/2025,7/7/2025 20:26,7/7/2025 23:02,Night,Frog,Jatun Sacha Rain Frog,No,Craugastoridae,Pristimantis,kichwarum,FPIN-01,1053,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,U,Terrafirme,Nocturnal
YRS,7/8/2025,7/8/2025,7/8/2025 20:18,7/8/2025 22:59,Night,Frog,Jatun Sacha Rain Frog,No,Craugastoridae,Pristimantis,kichwarum,PANT-01,103,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,U,Varzea,Nocturnal
YRS,7/13/2025,7/13/2025,7/13/2025 20:51,7/13/2025 22:41,Night,Frog,Jatun Sacha Rain Frog,No,Craugastoridae,Pristimantis,kichwarum,TINA-02,509,Botanico-Tinamou-Napo-Timatai-Bariso,U,Terrafirme,Nocturnal
TBS,6/21/2024,6/21/2024,6/21/2024 20:11,6/21/2024 21:36,Night,Frog,Jatun Sacha Rain Frog,No,Craugastoridae,Pristimantis,kichwarum,HARP-01,483,Matapalo-Harpia,G,Terrafirme,Nocturnal
YRS,6/27/2024,6/27/2024,6/27/2024 20:07,6/27/2024 23:04,Night,Frog,Jatun Sacha Rain Frog,No,Craugastoridae,Pristimantis,kichwarum,TINA-01,65,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,G,Varzea,Nocturnal
TBS,7/11/2024,7/11/2024,7/11/2024 20:08,7/11/2024 22:57,Night,Frog,Jatun Sacha Rain Frog,No,Craugastoridae,Pristimantis,kichwarum,PUMA-01,750,Guacamayo-Puma-Harpia-Chorongo-Guacamayo,U,Terrafirme,Nocturnal
TBS,7/15/2024,7/15/2024,7/15/2024 20:14,7/15/2024 23:42,Night,Frog,Jatun Sacha Rain Frog,No,Craugastoridae,Pristimantis,kichwarum,ANAC-01,388,Anaconda-Lago,U,Varzea,Nocturnal
TBS,7/17/2024,7/17/2024,7/17/2024 20:14,7/17/2024 23:22,Night,Frog,Jatun Sacha Rain Frog,No,Craugastoridae,Pristimantis,kichwarum,PUPL-04,411,Puma-Puma Plot,U,Varzea,Nocturnal
TBS,7/17/2024,7/17/2024,7/17/2024 20:14,7/17/2024 23:22,Night,Frog,Jatun Sacha Rain Frog,No,Craugastoridae,Pristimantis,kichwarum,PUPL-07,143,Puma-Puma Plot,G,Varzea,Nocturnal
TBS,7/20/2024,7/20/2024,7/20/2024 20:06,7/20/2024 23:51,Night,Frog,Jatun Sacha Rain Frog,No,Craugastoridae,Pristimantis,kichwarum,PUMA-01,750,Puma-Puma Plot,U,Terrafirme,Nocturnal
YRS,7/26/2024,7/26/2024,7/26/2024 20:02,7/26/2024 22:54,Night,Frog,Jatun Sacha Rain Frog,No,Craugastoridae,Pristimantis,kichwarum,GAWA-01,272,Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape,G,Varzea,Nocturnal
YRS,7/29/2024,7/29/2024,7/29/2024 20:20,7/29/2024 22:48,Night,Frog,Jatun Sacha Rain Frog,No,Craugastoridae,Pristimantis,kichwarum,BARI-01,340,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,G,Terrafirme,Nocturnal
YRS,6/12/2025,6/12/2025,6/12/2025 9:18,6/12/2025 10:40,Morning,Frog,Marty's Rain Frog,No,Craugastoridae,Pristimantis,martiae,KINK-01,321,Napo-Kinkajou-Chorongo,G,Terrafirme,Nocturnal
TBS,7/14/2024,7/14/2024,7/14/2024 20:51,7/15/2024 0:05,Night,Frog,Metallic Robber Frog,No,Craugastoridae,Pristimantis,lanthanites,HAPL-01,2220,Harpia Plot-Harpia,G,Terrafirme,Nocturnal
TBS,7/14/2024,7/14/2024,7/14/2024 20:51,7/15/2024 0:05,Night,Frog,Metallic Robber Frog,No,Craugastoridae,Pristimantis,lanthanites,HARP-01,483,Harpia Plot-Harpia,U,Terrafirme,Nocturnal
TBS,6/6/2025,6/6/2025,6/6/2025 20:08,6/6/2025 23:02,Night,Frog,Rain and Robber Frogs,No,Craugastoridae,Pristimantis,NA,MAPO-04,387,Matapalo-Murcielago-Puentes-Matapalo-Chichico-Numa,U,Terrafirme,Nocturnal
TBS,6/8/2025,6/8/2025,6/8/2025 13:47,6/8/2025 16:03,Afternoon,Frog,Rain and Robber Frogs,No,Craugastoridae,Pristimantis,NA,PARA-01,3522,Parahuaco,G,Varzea,Nocturnal
YRS,6/12/2025,6/12/2025,6/12/2025 20:01,6/12/2025 22:53,Night,Frog,Rain and Robber Frogs,No,Craugastoridae,Pristimantis,NA,GAWA-03,692,Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza,G,Varzea,Nocturnal
TBS,6/23/2025,6/23/2025,6/23/2025 20:12,6/23/2025 23:04,Night,Frog,Rain and Robber Frogs,No,Craugastoridae,Pristimantis,NA,PUPL-07,143,Puma-Puma Plot,G,Varzea,Nocturnal
TBS,6/25/2025,6/25/2025,6/25/2025 20:00,6/25/2025 22:22,Night,Frog,Rain and Robber Frogs,No,Craugastoridae,Pristimantis,NA,HAPL-01,2220,Harpia Plot-Harpia,U,Varzea,Nocturnal
TBS,6/25/2025,6/25/2025,6/25/2025 20:00,6/25/2025 22:22,Night,Frog,Rain and Robber Frogs,No,Craugastoridae,Pristimantis,NA,HAPL-01,2220,Harpia Plot-Harpia,U,Terrafirme,Nocturnal
TBS,6/25/2025,6/25/2025,6/25/2025 20:00,6/25/2025 22:22,Night,Frog,Rain and Robber Frogs,No,Craugastoridae,Pristimantis,NA,HAPL-01,2220,Harpia Plot-Harpia,U,Terrafirme,Nocturnal
TBS,6/27/2025,6/27/2025,6/27/2025 20:10,6/27/2025 22:04,Night,Frog,Rain and Robber Frogs,No,Craugastoridae,Pristimantis,NA,DANT-01,591,Guacamayo-Danta-Lago,U,Terrafirme,Nocturnal
TBS,6/27/2025,6/27/2025,6/27/2025 20:10,6/27/2025 22:04,Night,Frog,Rain and Robber Frogs,No,Craugastoridae,Pristimantis,NA,LAGO-01,719,Guacamayo-Danta-Lago,U,Varzea,Nocturnal
TBS,6/30/2025,6/30/2025,6/30/2025 14:34,6/30/2025 15:37,Afternoon,Frog,Rain and Robber Frogs,No,Craugastoridae,Pristimantis,NA,HARP-02,1744,Harpia,U,Terrafirme,Nocturnal
TBS,6/30/2025,6/30/2025,6/30/2025 20:12,6/30/2025 23:15,Night,Frog,Rain and Robber Frogs,No,Craugastoridae,Pristimantis,NA,PUPL-01,270,Puma-Puma Plot,U,Varzea,Nocturnal
TBS,7/1/2025,7/1/2025,7/1/2025 20:48,7/1/2025 23:22,Night,Frog,Rain and Robber Frogs,No,Craugastoridae,Pristimantis,NA,HAPL-01,2220,Harpia Plot-Harpia,U,Terrafirme,Nocturnal
YRS,7/13/2025,7/13/2025,7/13/2025 20:51,7/13/2025 22:41,Night,Frog,Rain and Robber Frogs,No,Craugastoridae,Pristimantis,NA,NAPO-02,419,Botanico-Tinamou-Napo-Timatai-Bariso,U,Terrafirme,Nocturnal
YRS,7/14/2025,7/14/2025,7/14/2025 14:15,7/14/2025 16:00,Afternoon,Frog,Rain and Robber Frogs,No,Craugastoridae,Pristimantis,NA,GAWA-01,272,Gawape-Chorongo,G,Varzea,Nocturnal
YRS,7/14/2025,7/14/2025,7/14/2025 14:15,7/14/2025 16:00,Afternoon,Frog,Rain and Robber Frogs,No,Craugastoridae,Pristimantis,NA,GAWA-01,272,Gawape-Chorongo,G,Varzea,Nocturnal
YRS,7/15/2025,7/15/2025,7/15/2025 20:30,7/15/2025 22:12,Night,Frog,Rain and Robber Frogs,No,Craugastoridae,Pristimantis,NA,YCHO-01,1230,Chorongo-Kinkajou-Napo,U,Terrafirme,Nocturnal
YRS,7/15/2025,7/15/2025,7/15/2025 20:30,7/15/2025 22:12,Night,Frog,Rain and Robber Frogs,No,Craugastoridae,Pristimantis,NA,KINK-01,321,Chorongo-Kinkajou-Napo,U,Terrafirme,Nocturnal
YRS,7/16/2025,7/16/2025,7/16/2025 20:21,7/16/2025 22:24,Night,Frog,Rain and Robber Frogs,No,Craugastoridae,Pristimantis,NA,RENA-01,272,Coca-Ceiba-Peru-Renacuajo-Mirador,U,Terrafirme,Nocturnal
YRS,6/29/2024,6/29/2024,6/29/2024 20:04,6/29/2024 23:19,Night,Frog,Rain and Robber Frogs,No,Craugastoridae,Pristimantis,,GAWA-03,692,Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza,G,Varzea,Nocturnal
YRS,7/3/2024,7/3/2024,7/3/2024 20:11,7/3/2024 23:07,Night,Frog,Rain and Robber Frogs,No,Craugastoridae,Pristimantis,,PERU-02,738,Ceiba-Peru,G,Varzea,Nocturnal
TBS,7/8/2024,7/8/2024,7/8/2024 20:01,7/8/2024 22:53,Night,Frog,Rain and Robber Frogs,No,Craugastoridae,Pristimantis,,NUMA-01,290,Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa,G,Varzea,Nocturnal
YRS,7/23/2024,7/23/2024,7/23/2024 20:09,7/23/2024 22:46,Night,Frog,Rain and Robber Frogs,No,Craugastoridae,Pristimantis,,TINA-01,65,Tinamou-Napo-Pantano-Botanico-Gran Ficus,G,Varzea,Nocturnal
YRS,7/25/2024,7/25/2024,7/25/2024 20:19,7/25/2024 22:44,Night,Frog,Rain and Robber Frogs,No,Craugastoridae,Pristimantis,,FPIN-01,1053,Forest Plot North Edge-Forest Plot Interior-Forest Plot North Edge-Torre,U,Terrafirme,Nocturnal
YRS,6/11/2025,6/11/2025,6/11/2025 15:06,6/11/2025 17:43,Afternoon,Frog,Reticulated Poison Frog,Yes,Dendrobatidae,Ranitomeya,ventrimaculata,FPPE-04,662,Forest Plot Perimeter,G,Terrafirme,Diurnal
YRS,6/12/2025,6/12/2025,6/12/2025 9:18,6/12/2025 10:40,Morning,Frog,Reticulated Poison Frog,Yes,Dendrobatidae,Ranitomeya,ventrimaculata,NAPO-02,419,Napo-Kinkajou-Chorongo,G,Terrafirme,Diurnal
YRS,6/12/2025,6/12/2025,6/12/2025 9:18,6/12/2025 10:40,Morning,Frog,Reticulated Poison Frog,Yes,Dendrobatidae,Ranitomeya,ventrimaculata,NAPO-04,220,Napo-Kinkajou-Chorongo,G,Varzea,Diurnal
YRS,7/5/2025,7/5/2025,7/5/2025 20:26,7/5/2025 23:30,Night,Frog,Reticulated Poison Frog,Yes,Dendrobatidae,Ranitomeya,ventrimaculata,CEIB-02,463,Coca-Ceiba-Peru-Tiputini-Peru,U,Terrafirme,Diurnal
YRS,7/6/2025,7/6/2025,7/6/2025 20:13,7/6/2025 22:38,Night,Frog,Reticulated Poison Frog,Yes,Dendrobatidae,Ranitomeya,ventrimaculata,TORR-01,900,Chorongo-Kinkajou-Napo-Tucan-Garza-Napo,U,Terrafirme,Diurnal
YRS,7/7/2025,7/7/2025,7/7/2025 20:26,7/7/2025 23:02,Night,Frog,Reticulated Poison Frog,Yes,Dendrobatidae,Ranitomeya,ventrimaculata,TORR-01,900,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,U,Terrafirme,Diurnal
YRS,7/7/2025,7/7/2025,7/7/2025 20:26,7/7/2025 23:02,Night,Frog,Reticulated Poison Frog,Yes,Dendrobatidae,Ranitomeya,ventrimaculata,TORR-01,900,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,U,Terrafirme,Diurnal
YRS,7/14/2025,7/14/2025,7/14/2025 14:15,7/14/2025 16:00,Afternoon,Frog,Reticulated Poison Frog,Yes,Dendrobatidae,Ranitomeya,ventrimaculata,YCHO-02,691,Gawape-Chorongo,G,Terrafirme,Diurnal
YRS,7/31/2024,7/31/2024,7/31/2024 20:38,7/31/2024 23:53,Night,Frog,Reticulated Poison Frog,Yes,Dendrobatidae,Ranitomeya,ventrimaculata,TORR-01,900,Torre-Forest Plot North Edge-Forest Plot Interior,U,Terrafirme,Diurnal
YRS,7/31/2024,7/31/2024,7/31/2024 20:38,7/31/2024 23:53,Night,Frog,Reticulated Poison Frog,Yes,Dendrobatidae,Ranitomeya,ventrimaculata,TORR-01,900,Torre-Forest Plot North Edge-Forest Plot Interior,U,Terrafirme,Diurnal
YRS,8/1/2024,8/1/2024,8/1/2024 20:07,8/1/2024 22:19,Night,Frog,Reticulated Poison Frog,Yes,Dendrobatidae,Ranitomeya,ventrimaculata,TINA-02,509,Tinamou-Napo-Pantano-Botanico-Gran Ficus,U,Terrafirme,Diurnal
TBS,6/3/2025,6/3/2025,6/3/2025 20:49,6/3/2025 23:05,Night,Frog,Smooth-sided Toad,Yes,Bufonidae,Rhaebo,guttatus,CHIO-01,609,Numa-Chichico,G,Terrafirme,Nocturnal
TBS,6/29/2025,6/29/2025,6/29/2025 20:08,6/29/2025 23:03,Night,Frog,Smooth-sided Toad,Yes,Bufonidae,Rhaebo,guttatus,CHIO-01,609,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,G,Varzea,Nocturnal
TBS,7/1/2025,7/1/2025,7/1/2025 20:48,7/1/2025 23:22,Night,Frog,Smooth-sided Toad,Yes,Bufonidae,Rhaebo,guttatus,HAPL-01,2220,Harpia Plot-Harpia,G,Terrafirme,Nocturnal
TBS,6/17/2024,6/17/2024,6/17/2024 20:04,6/18/2024 0:11,Night,Frog,Smooth-sided Toad,Yes,Bufonidae,Rhaebo,guttatus,MAPO-03,388,Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo,G,Terrafirme,Nocturnal
TBS,6/17/2024,6/17/2024,6/17/2024 20:04,6/18/2024 0:11,Night,Frog,Smooth-sided Toad,Yes,Bufonidae,Rhaebo,guttatus,MURC-02,122,Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo,G,Terrafirme,Nocturnal
TBS,6/17/2024,6/17/2024,6/17/2024 20:04,6/18/2024 0:11,Night,Frog,Smooth-sided Toad,Yes,Bufonidae,Rhaebo,guttatus,MAPO-04,387,Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo,G,Varzea,Nocturnal
TBS,6/17/2024,6/17/2024,6/17/2024 20:04,6/18/2024 0:11,Night,Frog,Smooth-sided Toad,Yes,Bufonidae,Rhaebo,guttatus,MANU-01,194,Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo,G,Terrafirme,Nocturnal
TBS,6/19/2024,6/19/2024,6/19/2024 19:58,6/19/2024 22:50,Night,Frog,Smooth-sided Toad,Yes,Bufonidae,Rhaebo,guttatus,HARP-05,740,Guacamayo-Puma-Harpia-Chorongo-Guacamayo,G,Terrafirme,Nocturnal
TBS,6/19/2024,6/19/2024,6/19/2024 19:58,6/19/2024 22:50,Night,Frog,Smooth-sided Toad,Yes,Bufonidae,Rhaebo,guttatus,TCHO-01,481,Guacamayo-Puma-Harpia-Chorongo-Guacamayo,G,Terrafirme,Nocturnal
TBS,6/23/2024,6/23/2024,6/23/2024 20:00,6/23/2024 22:36,Night,Frog,Smooth-sided Toad,Yes,Bufonidae,Rhaebo,guttatus,PUEN-01,144,Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo,G,Varzea,Nocturnal
TBS,6/23/2024,6/23/2024,6/23/2024 20:00,6/23/2024 22:36,Night,Frog,Smooth-sided Toad,Yes,Bufonidae,Rhaebo,guttatus,MAPO-03,388,Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo,G,Terrafirme,Nocturnal
TBS,7/8/2024,7/8/2024,7/8/2024 20:01,7/8/2024 22:53,Night,Frog,Smooth-sided Toad,Yes,Bufonidae,Rhaebo,guttatus,MAPO-03,388,Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa,G,Varzea,Nocturnal
TBS,6/7/2025,6/7/2025,6/7/2025 19:59,6/7/2025 22:26,Night,Frog,Cane Toad,Yes,Bufonidae,Rhinella,marina,LAGO-01,719,Guacamayo-Danta-Lago,G,Varzea,Nocturnal
TBS,6/17/2024,6/17/2024,6/17/2024 20:04,6/18/2024 0:11,Night,Frog,Cane Toad,Yes,Bufonidae,Rhinella,marina,MAPO-02,170,Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo,G,Terrafirme,Nocturnal
YRS,6/29/2024,6/29/2024,6/29/2024 20:04,6/29/2024 23:19,Night,Frog,Cane Toad,Yes,Bufonidae,Rhinella,marina,GAWA-02,650,Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza,G,Varzea,Nocturnal
YRS,6/29/2024,6/29/2024,6/29/2024 20:04,6/29/2024 23:19,Night,Frog,Cane Toad,Yes,Bufonidae,Rhinella,marina,GAWA-03,692,Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza,G,Varzea,Nocturnal
TBS,6/5/2024,6/5/2024,6/5/2024 14:20,6/5/2024 15:57,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,TCHO-02,830,Chorongo-Mata Mata,G,Terrafirme,Diurnal
TBS,6/5/2024,6/5/2024,6/5/2024 14:20,6/5/2024 15:57,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,TCHO-02,830,Chorongo-Mata Mata,G,Terrafirme,Diurnal
